,pop_mean,pop_sem,eps_mean,eps_sem,het_mean,het_sem,p_het_1,p_het_0,p_pop0,s_wt_mean,s_wt_sem,s_mt_mean,s_mt_sem,a_wt_mean,a_wt_sem,a_mt_mean,a_mt_sem
926,831.6,10.45,264.56,2.69,0.6871,0.0078,0.4898,0.223,0.2872,37.88,1.12,377.92,5.64,37.67,1.11,378.13,5.64
927,831.3,10.43,264.86,2.69,0.6873,0.0078,0.4898,0.2228,0.2874,38.04,1.13,377.16,5.63,38.01,1.12,378.1,5.64
928,829.78,10.42,264.33,2.68,0.6873,0.0078,0.4898,0.2228,0.2874,37.93,1.12,376.84,5.62,37.92,1.12,377.08,5.62
929,829.27,10.4,264.42,2.69,0.6875,0.0078,0.4898,0.2226,0.2876,38.02,1.13,376.65,5.62,38.12,1.13,376.49,5.61
930,828.18,10.38,264.24,2.69,0.6875,0.0078,0.4898,0.2226,0.2876,38.12,1.13,375.82,5.61,38.14,1.13,376.1,5.61
931,829.39,10.39,264.97,2.7,0.6877,0.0078,0.4898,0.2224,0.2878,38.26,1.14,376.03,5.62,38.57,1.15,376.53,5.62
932,830.18,10.41,265.11,2.7,0.6883,0.0078,0.4898,0.2218,0.2884,38.32,1.14,376.93,5.63,38.43,1.14,376.49,5.62
933,830.76,10.42,265.63,2.71,0.6889,0.0078,0.4898,0.2212,0.289,38.64,1.15,376.73,5.63,38.6,1.15,376.79,5.63
934,829.03,10.41,264.8,2.71,0.6893,0.0078,0.4898,0.2208,0.2894,38.29,1.14,375.88,5.62,38.44,1.15,376.42,5.62
935,828.29,10.4,264.66,2.7,0.6901,0.0078,0.4898,0.22,0.2902,38.39,1.14,375.62,5.62,38.4,1.14,375.89,5.62
936,828.98,10.41,264.7,2.7,0.6904,0.0078,0.4898,0.2196,0.2906,38.34,1.14,376.09,5.63,38.27,1.14,376.29,5.62
937,828.87,10.41,264.72,2.71,0.6908,0.0078,0.4898,0.2192,0.291,38.48,1.15,376.12,5.63,38.19,1.14,376.08,5.62
938,829.64,10.43,264.85,2.71,0.6908,0.0078,0.4898,0.2192,0.291,38.27,1.14,376.21,5.63,38.32,1.14,376.84,5.63
939,829.53,10.42,264.85,2.71,0.6908,0.0078,0.4898,0.2192,0.291,38.37,1.15,376.46,5.63,38.25,1.14,376.45,5.62
940,830.08,10.43,264.69,2.71,0.691,0.0078,0.4898,0.219,0.2912,38.09,1.14,376.93,5.63,38.14,1.14,376.92,5.63
941,830.6,10.46,264.38,2.71,0.691,0.0078,0.4898,0.219,0.2912,37.71,1.13,377.58,5.65,37.93,1.13,377.38,5.64
942,829.91,10.46,263.83,2.7,0.691,0.0078,0.4898,0.219,0.2912,37.53,1.12,376.97,5.63,37.6,1.13,377.81,5.64
943,828.73,10.45,263.25,2.7,0.6914,0.0078,0.4898,0.2186,0.2916,37.33,1.12,376.67,5.63,37.43,1.12,377.3,5.64
944,827.53,10.44,262.71,2.69,0.6918,0.0078,0.4898,0.2182,0.292,37.24,1.11,376.35,5.63,37.2,1.11,376.75,5.63
945,826.41,10.44,261.9,2.68,0.6922,0.0078,0.4898,0.2178,0.2924,36.76,1.1,376.3,5.63,36.97,1.11,376.37,5.62
946,827.61,10.45,262.33,2.69,0.6922,0.0078,0.4898,0.2178,0.2924,37.0,1.11,376.85,5.63,36.91,1.1,376.85,5.63
947,828.56,10.46,262.8,2.69,0.6926,0.0078,0.4898,0.2174,0.2928,37.09,1.11,377.3,5.64,37.13,1.11,377.04,5.63
948,829.05,10.47,262.68,2.69,0.6926,0.0078,0.4898,0.2174,0.2928,37.03,1.11,377.8,5.65,36.87,1.1,377.36,5.63
949,828.68,10.48,262.12,2.69,0.6928,0.0078,0.4898,0.2172,0.293,36.67,1.1,377.73,5.64,36.6,1.1,377.67,5.64
950,828.07,10.48,261.56,2.69,0.693,0.0078,0.4898,0.217,0.2932,36.3,1.09,377.43,5.64,36.43,1.1,377.91,5.64
951,827.44,10.48,261.24,2.69,0.693,0.0078,0.4898,0.217,0.2932,36.27,1.09,377.23,5.64,36.24,1.09,377.71,5.64
952,826.23,10.47,260.89,2.69,0.693,0.0078,0.4898,0.217,0.2932,36.2,1.1,377.02,5.63,36.24,1.09,376.77,5.63
953,825.76,10.47,260.49,2.69,0.6932,0.0078,0.4898,0.2168,0.2934,35.89,1.09,376.93,5.63,36.17,1.09,376.77,5.63
954,824.58,10.46,259.89,2.68,0.6932,0.0078,0.4898,0.2168,0.2934,35.73,1.08,375.94,5.62,35.93,1.09,376.99,5.63
955,825.29,10.48,260.07,2.69,0.6936,0.0078,0.4898,0.2164,0.2938,35.91,1.09,376.86,5.64,35.75,1.09,376.77,5.63
956,823.91,10.46,259.84,2.69,0.6936,0.0078,0.4898,0.2164,0.2938,35.98,1.09,375.88,5.62,35.83,1.09,376.22,5.62
957,822.36,10.43,259.56,2.68,0.6938,0.0078,0.4898,0.2162,0.294,35.97,1.09,374.74,5.6,36.0,1.09,375.65,5.61
958,823.46,10.45,259.69,2.69,0.6938,0.0078,0.4898,0.2162,0.294,35.87,1.09,375.93,5.62,35.91,1.09,375.76,5.61
959,822.92,10.44,259.39,2.69,0.6938,0.0078,0.4898,0.2162,0.294,35.72,1.09,376.2,5.62,35.83,1.09,375.16,5.6
960,823.71,10.46,259.56,2.69,0.6944,0.0078,0.4898,0.2156,0.2946,35.72,1.09,376.16,5.62,35.79,1.09,376.03,5.62
961,824.5,10.47,259.87,2.69,0.6944,0.0078,0.4898,0.2156,0.2946,35.96,1.1,376.24,5.63,35.7,1.09,376.61,5.63
962,825.63,10.48,260.12,2.7,0.6951,0.0078,0.4898,0.2148,0.2954,35.83,1.1,376.75,5.63,35.79,1.09,377.26,5.64
963,825.41,10.48,260.03,2.7,0.6951,0.0078,0.4898,0.2148,0.2954,35.81,1.1,376.95,5.64,35.76,1.09,376.89,5.63
964,824.39,10.49,259.4,2.7,0.6953,0.0078,0.4898,0.2146,0.2956,35.54,1.09,376.81,5.64,35.52,1.08,376.51,5.63
965,824.54,10.49,259.4,2.7,0.6957,0.0078,0.4898,0.2142,0.296,35.54,1.09,376.87,5.63,35.48,1.08,376.65,5.63
966,824.92,10.49,259.5,2.7,0.6957,0.0078,0.4898,0.2142,0.296,35.57,1.09,376.88,5.63,35.45,1.09,377.01,5.63
967,826.58,10.51,259.95,2.7,0.6963,0.0078,0.4898,0.2136,0.2966,35.43,1.08,377.83,5.64,35.65,1.09,377.67,5.64
968,827.14,10.53,259.94,2.71,0.6965,0.0078,0.4898,0.2134,0.2968,35.45,1.09,377.93,5.65,35.42,1.09,378.34,5.65
969,827.1,10.52,260.04,2.71,0.6971,0.0078,0.4898,0.2128,0.2974,35.56,1.09,378.16,5.65,35.47,1.09,377.91,5.64
970,826.14,10.52,259.44,2.7,0.6973,0.0078,0.4898,0.2126,0.2976,35.08,1.08,377.83,5.65,35.46,1.09,377.77,5.64
971,824.32,10.51,258.62,2.69,0.6977,0.0078,0.4898,0.2122,0.298,35.03,1.07,377.09,5.64,35.02,1.07,377.17,5.64
972,822.93,10.5,257.76,2.68,0.6981,0.0078,0.4898,0.2118,0.2984,34.64,1.06,376.35,5.63,34.73,1.06,377.21,5.64
973,823.08,10.5,258.04,2.69,0.6983,0.0078,0.4898,0.2116,0.2986,34.98,1.08,376.87,5.64,34.72,1.06,376.5,5.63
974,824.31,10.51,258.43,2.69,0.6987,0.0077,0.4898,0.2112,0.299,34.93,1.07,376.84,5.64,34.88,1.07,377.66,5.64
975,824.49,10.51,258.5,2.69,0.6991,0.0077,0.4898,0.2108,0.2994,34.94,1.07,377.12,5.64,34.9,1.07,377.54,5.64
976,824.61,10.5,258.83,2.69,0.6995,0.0077,0.4898,0.2104,0.2998,35.24,1.08,377.22,5.64,35.0,1.07,377.14,5.63
977,827.24,10.53,259.8,2.7,0.6995,0.0077,0.4898,0.2104,0.2998,35.3,1.08,378.14,5.65,35.36,1.08,378.45,5.65
978,827.3,10.55,259.63,2.7,0.6999,0.0077,0.4898,0.21,0.3002,35.19,1.08,378.37,5.66,35.22,1.08,378.52,5.66
979,826.51,10.53,259.24,2.7,0.7001,0.0077,0.4898,0.2098,0.3004,35.05,1.08,378.24,5.66,35.09,1.07,378.13,5.65
980,826.96,10.55,259.29,2.71,0.7003,0.0077,0.4898,0.2096,0.3006,34.99,1.08,378.67,5.67,35.07,1.08,378.22,5.65
981,826.56,10.55,259.26,2.71,0.7007,0.0077,0.4898,0.2092,0.301,35.09,1.08,378.23,5.66,35.07,1.08,378.17,5.66
982,826.36,10.55,259.1,2.71,0.7015,0.0077,0.4898,0.2084,0.3018,35.06,1.08,378.11,5.66,34.96,1.08,378.23,5.66
983,824.85,10.53,258.64,2.71,0.7017,0.0077,0.4898,0.2082,0.302,34.92,1.08,377.04,5.64,34.99,1.08,377.9,5.65
984,824.54,10.52,258.67,2.7,0.7017,0.0077,0.4898,0.2082,0.302,34.97,1.08,377.68,5.65,35.08,1.08,376.81,5.63
985,824.78,10.52,258.69,2.7,0.7017,0.0077,0.4898,0.2082,0.302,35.08,1.08,377.07,5.64,34.92,1.07,377.71,5.64
986,824.76,10.52,258.92,2.7,0.7017,0.0077,0.4898,0.2082,0.302,35.26,1.09,377.55,5.65,35.05,1.08,376.9,5.63
987,824.93,10.52,258.78,2.7,0.7017,0.0077,0.4898,0.2082,0.302,35.06,1.08,377.35,5.65,35.0,1.07,377.52,5.64
988,826.06,10.54,259.14,2.71,0.7025,0.0077,0.4898,0.2074,0.3028,35.28,1.09,377.93,5.65,34.88,1.07,377.97,5.65
989,826.68,10.54,259.48,2.72,0.7029,0.0077,0.4898,0.207,0.3032,35.25,1.09,378.01,5.66,35.17,1.08,378.26,5.65
990,825.62,10.53,259.06,2.71,0.7031,0.0077,0.4898,0.2068,0.3034,35.15,1.09,377.54,5.64,35.06,1.08,377.88,5.65
991,824.62,10.52,258.59,2.71,0.7031,0.0077,0.4898,0.2068,0.3034,34.98,1.08,377.11,5.64,34.94,1.08,377.58,5.64
992,823.98,10.51,258.49,2.71,0.7033,0.0077,0.4898,0.2066,0.3036,34.95,1.08,376.83,5.63,35.04,1.08,377.15,5.63
993,824.64,10.53,258.54,2.72,0.7035,0.0077,0.4898,0.2064,0.3038,34.95,1.09,377.32,5.65,34.9,1.08,377.48,5.64
994,824.55,10.54,258.32,2.72,0.7037,0.0077,0.4898,0.2062,0.304,34.82,1.08,377.69,5.65,34.76,1.08,377.27,5.64
995,825.78,10.56,258.58,2.72,0.7037,0.0077,0.4898,0.2062,0.304,34.74,1.08,378.0,5.66,34.78,1.08,378.27,5.66
996,825.92,10.55,258.61,2.71,0.7039,0.0077,0.4898,0.206,0.3042,34.8,1.08,378.38,5.66,34.7,1.08,378.04,5.65
997,824.97,10.52,258.61,2.71,0.7043,0.0077,0.4898,0.2056,0.3046,34.91,1.09,377.41,5.64,34.91,1.08,377.73,5.64
998,824.1,10.52,258.14,2.71,0.7045,0.0077,0.4898,0.2054,0.3048,34.7,1.08,377.17,5.64,34.79,1.08,377.44,5.64
999,823.81,10.52,258.06,2.71,0.7045,0.0077,0.4898,0.2054,0.3048,34.72,1.08,376.86,5.64,34.75,1.08,377.48,5.64
1000,824.3,10.54,258.04,2.71,0.705,0.0077,0.4898,0.205,0.3052,34.63,1.08,377.32,5.65,34.66,1.08,377.68,5.65
