,pop_mean,pop_sem,eps_mean,eps_sem,het_mean,het_sem,p_het_1,p_het_0,p_pop0,s_wt_mean,s_wt_sem,s_mt_mean,s_mt_sem,a_wt_mean,a_wt_sem,a_mt_mean,a_mt_sem
954,1294.17,7.41,400.11,0.13,0.745,0.0062,0.7448,0.255,0.0,50.98,1.23,595.97,4.93,51.11,1.24,596.11,4.94
955,1293.99,7.41,399.99,0.13,0.745,0.0062,0.7448,0.255,0.0,50.97,1.23,595.91,4.93,51.01,1.24,596.1,4.94
956,1294.33,7.41,400.13,0.13,0.745,0.0062,0.7448,0.255,0.0,51.03,1.23,595.82,4.93,51.03,1.24,596.45,4.95
957,1293.65,7.4,399.92,0.13,0.745,0.0062,0.7448,0.255,0.0,51.0,1.23,595.88,4.93,51.02,1.24,595.76,4.94
958,1294.31,7.41,400.11,0.13,0.745,0.0062,0.7448,0.255,0.0,51.06,1.23,595.86,4.93,50.98,1.24,596.4,4.95
959,1293.89,7.4,400.0,0.13,0.745,0.0062,0.7448,0.255,0.0,51.02,1.23,595.69,4.93,51.02,1.24,596.16,4.94
960,1294.14,7.4,400.13,0.13,0.745,0.0062,0.7448,0.255,0.0,51.0,1.23,596.05,4.93,51.13,1.24,595.96,4.94
961,1294.37,7.41,400.17,0.13,0.745,0.0062,0.7448,0.255,0.0,51.0,1.23,595.86,4.93,51.1,1.24,596.4,4.95
962,1293.67,7.41,399.84,0.13,0.745,0.0062,0.7448,0.255,0.0,50.99,1.23,595.96,4.93,50.91,1.23,595.81,4.94
963,1293.94,7.41,399.96,0.13,0.745,0.0062,0.7448,0.255,0.0,51.0,1.23,595.93,4.93,50.97,1.24,596.05,4.94
964,1294.08,7.41,400.04,0.13,0.745,0.0062,0.7448,0.255,0.0,51.0,1.23,595.8,4.93,51.03,1.24,596.25,4.94
965,1293.96,7.41,399.96,0.13,0.745,0.0062,0.7448,0.255,0.0,50.96,1.23,595.94,4.93,51.0,1.24,596.06,4.94
966,1293.65,7.4,399.9,0.13,0.745,0.0062,0.7448,0.255,0.0,51.0,1.23,595.81,4.93,50.99,1.24,595.85,4.94
967,1293.69,7.41,399.87,0.13,0.745,0.0062,0.7448,0.255,0.0,50.98,1.23,596.01,4.93,50.94,1.24,595.76,4.94
968,1293.6,7.4,399.86,0.13,0.745,0.0062,0.7448,0.255,0.0,51.03,1.23,596.04,4.93,50.91,1.23,595.61,4.94
969,1294.09,7.41,400.06,0.13,0.745,0.0062,0.7448,0.255,0.0,50.98,1.23,596.08,4.93,51.07,1.24,595.96,4.94
970,1293.03,7.4,399.76,0.13,0.745,0.0062,0.7448,0.255,0.0,51.01,1.23,596.03,4.93,50.99,1.24,595.0,4.94
971,1293.79,7.41,399.85,0.13,0.745,0.0062,0.7448,0.255,0.0,51.01,1.23,596.05,4.93,50.86,1.23,595.86,4.94
972,1294.05,7.41,400.01,0.13,0.745,0.0062,0.7448,0.255,0.0,50.96,1.23,595.98,4.93,51.04,1.24,596.07,4.94
973,1294.06,7.4,400.05,0.13,0.745,0.0062,0.7448,0.255,0.0,50.98,1.23,595.95,4.93,51.06,1.24,596.07,4.94
974,1294.44,7.41,400.0,0.13,0.745,0.0062,0.7448,0.255,0.0,51.01,1.23,596.02,4.93,50.85,1.23,596.56,4.95
975,1293.7,7.4,399.91,0.13,0.745,0.0062,0.7448,0.255,0.0,50.98,1.23,595.99,4.93,51.01,1.24,595.72,4.94
976,1293.75,7.4,399.98,0.13,0.745,0.0062,0.7448,0.255,0.0,50.97,1.23,595.92,4.93,51.08,1.24,595.78,4.94
977,1294.22,7.41,400.03,0.13,0.745,0.0062,0.7448,0.255,0.0,50.99,1.23,595.86,4.93,50.98,1.24,596.39,4.95
978,1294.12,7.41,399.95,0.13,0.745,0.0062,0.7448,0.255,0.0,51.01,1.23,595.87,4.93,50.88,1.23,596.37,4.95
979,1294.11,7.41,399.99,0.13,0.745,0.0062,0.7448,0.255,0.0,50.97,1.23,595.88,4.93,50.98,1.24,596.29,4.95
980,1294.54,7.41,400.23,0.13,0.745,0.0062,0.7448,0.255,0.0,50.98,1.23,595.95,4.93,51.15,1.24,596.46,4.95
981,1293.0,7.4,399.65,0.13,0.745,0.0062,0.7448,0.255,0.0,50.97,1.23,595.88,4.93,50.89,1.23,595.25,4.94
982,1293.8,7.4,400.05,0.13,0.745,0.0062,0.7448,0.255,0.0,50.98,1.23,595.79,4.93,51.15,1.24,595.89,4.94
983,1294.82,7.41,400.14,0.13,0.745,0.0062,0.7448,0.255,0.0,51.02,1.23,595.89,4.93,50.89,1.23,597.02,4.95
984,1293.77,7.4,399.92,0.13,0.745,0.0062,0.7448,0.255,0.0,50.98,1.23,595.85,4.93,50.99,1.24,595.95,4.94
985,1294.01,7.4,400.02,0.13,0.745,0.0062,0.7448,0.255,0.0,50.98,1.23,596.02,4.93,51.04,1.24,595.98,4.94
986,1293.19,7.4,399.69,0.13,0.745,0.0062,0.7448,0.255,0.0,51.02,1.23,595.91,4.93,50.83,1.23,595.43,4.94
987,1294.11,7.41,399.94,0.13,0.745,0.0062,0.7448,0.255,0.0,50.97,1.23,595.98,4.93,50.91,1.23,596.25,4.94
988,1293.26,7.4,399.71,0.13,0.745,0.0062,0.7448,0.255,0.0,51.01,1.23,595.93,4.93,50.85,1.23,595.48,4.94
989,1293.45,7.4,399.8,0.13,0.745,0.0062,0.7448,0.255,0.0,50.98,1.23,595.94,4.93,50.93,1.23,595.59,4.94
990,1294.06,7.41,400.0,0.13,0.745,0.0062,0.7448,0.255,0.0,50.98,1.23,595.88,4.93,51.0,1.24,596.2,4.94
991,1293.31,7.41,399.67,0.13,0.745,0.0062,0.7448,0.255,0.0,51.03,1.23,595.97,4.93,50.75,1.23,595.56,4.94
992,1293.77,7.4,399.95,0.13,0.745,0.0062,0.7448,0.255,0.0,51.02,1.23,595.7,4.93,50.99,1.24,596.06,4.94
993,1293.25,7.41,399.65,0.13,0.745,0.0062,0.7448,0.255,0.0,50.97,1.23,595.84,4.93,50.81,1.23,595.63,4.94
994,1293.5,7.41,399.77,0.13,0.745,0.0062,0.7448,0.255,0.0,51.01,1.23,595.85,4.93,50.85,1.23,595.79,4.94
995,1294.06,7.4,400.13,0.13,0.745,0.0062,0.7448,0.255,0.0,51.0,1.23,595.96,4.93,51.15,1.24,595.95,4.94
996,1294.05,7.4,400.13,0.13,0.745,0.0062,0.7448,0.255,0.0,50.98,1.23,595.86,4.93,51.17,1.24,596.03,4.94
997,1294.05,7.4,400.17,0.13,0.745,0.0062,0.7448,0.255,0.0,51.0,1.23,595.89,4.93,51.21,1.24,595.95,4.94
998,1293.66,7.4,399.88,0.13,0.745,0.0062,0.7448,0.255,0.0,51.0,1.23,595.67,4.93,50.95,1.24,596.04,4.94
999,1293.8,7.4,400.01,0.13,0.745,0.0062,0.7448,0.255,0.0,51.0,1.23,595.94,4.93,51.08,1.24,595.78,4.94
1000,1294.06,7.41,400.03,0.13,0.745,0.0062,0.7448,0.255,0.0,50.98,1.23,595.88,4.93,51.05,1.24,596.15,4.94
